traj_tx,traj_ty
0.0,6.26741445879301e-06
0.01,6.26741445879301e-06
0.02,6.26741445879301e-06
0.03,6.26741445879301e-06
0.04,6.26741445879301e-06
0.05,6.26741445879301e-06
0.06,6.26741445879301e-06
0.07,6.26741445879301e-06
0.08,6.26741445879301e-06
0.09,6.26741445879301e-06
0.1,6.26741445879301e-06
0.11,6.26741445879301e-06
0.12,6.26741445879301e-06
0.13,6.26741445879301e-06
0.14,6.26741445879301e-06
0.15,6.26741445879301e-06
0.16,6.26741445879301e-06
0.17,6.26741445879301e-06
0.18,6.26741445879301e-06
0.19,6.26741445879301e-06
0.2,6.26741445879301e-06
0.21,6.26741445879301e-06
0.22,6.26741445879301e-06
0.23,6.26741445879301e-06
0.24,6.26741445879301e-06
0.25,6.26741445879301e-06
0.26,6.26741445879301e-06
0.27,6.26741445879301e-06
0.28,6.26741445879301e-06
0.29,6.26741445879301e-06
0.3,6.26741445879301e-06
0.31,6.26741445879301e-06
0.32,6.26741445879301e-06
0.33,6.26741445879301e-06
0.34,6.26741445879301e-06
0.35000000000000003,6.26741445879301e-06
0.36,6.26741445879301e-06
0.37,6.26741445879301e-06
0.38,6.26741445879301e-06
0.39,6.26741445879301e-06
0.4,6.26741445879301e-06
0.41000000000000003,6.26741445879301e-06
0.42,6.26741445879301e-06
0.43,6.26741445879301e-06
0.44,6.26741445879301e-06
0.45,6.26741445879301e-06
0.46,6.26741445879301e-06
0.47000000000000003,6.26741445879301e-06
0.48,6.26741445879301e-06
0.49,6.26741445879301e-06
0.5,6.26741445879301e-06
0.51,6.26741445879301e-06
0.52,6.26741445879301e-06
0.53,6.26741445879301e-06
0.54,6.26741445879301e-06
0.55,6.26741445879301e-06
0.56,6.26741445879301e-06
0.5700000000000001,6.26741445879301e-06
0.58,6.26741445879301e-06
0.59,6.26741445879301e-06
0.6,6.26741445879301e-06
0.61,6.26741445879301e-06
0.62,6.26741445879301e-06
0.63,6.26741445879301e-06
0.64,6.26741445879301e-06
0.65,6.26741445879301e-06
0.66,6.26741445879301e-06
0.67,6.26741445879301e-06
0.68,6.26741445879301e-06
0.6900000000000001,6.26741445879301e-06
0.7000000000000001,6.26741445879301e-06
0.71,6.26741445879301e-06
0.72,6.26741445879301e-06
0.73,6.26741445879301e-06
0.74,6.26741445879301e-06
0.75,6.26741445879301e-06
0.76,6.26741445879301e-06
0.77,6.26741445879301e-06
0.78,6.26741445879301e-06
0.79,6.26741445879301e-06
0.8,6.26741445879301e-06
0.81,6.26741445879301e-06
0.8200000000000001,6.26741445879301e-06
